INSPECTION_MONTH,INSPECTION_YEAR,MAKE,MODEL_YEAR,GVWR,CYL,ENGINE_SIZE,VEHICLE_TYPE,ODOMETER,TRANS_TYPE,FUEL_TYPE,ESC,DUAL_EXHAUST,INITIAL_RESULT,FINAL_RESULT
7,2015,TOYOTA,1990,3000,4,2000,1,215999,M,G,4,N,P,P
3,2015,CHEVROLET,2001,2875,4,2200,1,119185,M,G,6,N,P,P
1,2015,CHEVROLET,2002,3375,8,5700,1,58273,A,G,6,N,P,P
10,2015,BUICK,2001,3625,6,3100,1,67291,A,G,6,N,P,P
8,2015,FORD,2005,2875,4,2000,1,171430,A,G,6,N,P,P
7,2015,NISSAN,1995,5350,6,3000,4,231397,A,G,11,N,F,P
2,2015,TOYOTA,2007,3500,6,3500,1,84362,A,G,6,N,P,P
6,2015,TOYOTA,2004,4750,8,4700,4,181607,A,G,20,N,P,P
12,2015,NISSAN,2008,0,4,1800,1,117798,A,G,6,N,P,P
3,2015,GMC,2003,9200,8,6600,7,8888888,A,D,20,N,F,F
11,2015,CHEVROLET,2009,0,4,2200,2,121310,A,G,6,N,P,P
3,2015,TOYOTA,1999,5100,4,2700,3,194987,A,G,20,N,F,P
3,2015,CHEVROLET,2002,4250,6,4300,5,218897,A,G,20,N,P,P
7,2015,TOYOTA,2002,3375,4,2000,4,71918,A,G,20,N,P,P
4,2015,SATURN,2001,3250,4,2200,1,206074,A,G,6,N,P,P
11,2015,FORD,2004,6000,8,4600,4,170025,A,G,20,N,P,P
11,2015,OLDSMOBILE,2002,3250,4,2200,1,197484,A,G,6,N,P,P
5,2015,TOYOTA,1994,3250,4,2200,1,245125,A,G,5,N,P,P
4,2015,FORD,2014,3375,6,3700,1,38164,A,G,6,N,P,P
1,2015,TOYOTA,2004,5740,8,4700,4,67775,A,G,20,N,P,P
6,2015,MITSUBISHI,1988,4165,4,2000,3,103249,M,G,10,N,P,P
2,2015,TOYOTA,2007,5250,6,4000,3,147506,A,G,20,N,P,P
10,2015,HYUNDAI,2014,4497,4,2400,4,8689,A,G,20,N,P,P
7,2015,PONTIAC,2003,3250,6,3400,1,100845,A,G,6,N,P,P
5,2015,HONDA,2007,3625,4,2400,4,75654,A,G,20,N,P,P
3,2015,CHEVROLET,2008,3375,4,2200,1,130808,A,G,6,N,P,P
3,2015,TOYOTA,2004,3500,4,2400,1,156270,A,G,6,N,P,P
5,2015,NISSAN,2008,0,4,1800,2,91101,A,G,6,N,P,P
6,2015,FORD,1996,5320,6,4000,4,165956,A,G,20,N,F,P
10,2015,JEEP,2005,6150,8,5700,4,141612,A,G,20,N,P,P
5,2015,HONDA,1994,2750,4,1600,1,237449,M,G,5,N,P,P
2,2015,GMC,2003,7000,8,6000,4,152554,A,G,20,N,P,P
10,2015,HONDA,2008,2750,4,1800,1,123160,M,G,6,N,P,P
5,2015,BMW,2010,3750,6,3000,1,62262,A,G,6,N,P,P
1,2015,TOYOTA,2005,3500,4,2400,1,119406,A,G,6,N,P,P
3,2015,GMC,2005,6700,8,5300,4,149598,A,G,20,N,P,P
12,2015,BMW,1997,3750,6,2800,1,165690,A,G,6,N,P,P
12,2015,TOYOTA,2006,4550,4,2700,3,88044,A,G,20,N,P,P
11,2015,HONDA,2008,2750,4,1800,1,72561,M,G,6,N,P,P
8,2015,NISSAN,2002,4000,4,2400,4,146754,M,G,20,N,P,P
4,2015,KIA,2013,3625,4,2400,1,31973,A,G,6,N,P,P
12,2015,CHEVROLET,2007,7300,8,5300,4,95300,A,G,20,N,P,P
6,2015,TOYOTA,1997,5250,6,3400,4,201946,A,G,20,N,F,P
5,2015,FORD,2011,7100,6,3500,3,53189,A,G,20,N,F,P
3,2015,SUBARU,2006,4150,4,2500,4,56855,A,G,20,N,P,P
5,2015,HONDA,2014,3375,4,2400,1,27777,A,G,6,N,P,P
12,2015,NISSAN,2011,5400,6,4000,4,20536,A,G,20,N,P,P
10,2015,JEEP,1996,5500,8,5200,4,175684,A,G,20,N,F,P
6,2015,DODGE,2013,6025,8,4700,3,47585,A,G,20,N,P,P
10,2015,CHEVROLET,2002,3375,8,5700,1,66165,M,G,6,N,P,P
10,2015,JEEP,2004,4200,6,4000,4,99897,A,G,20,N,F,F
11,2015,SUBARU,2015,0,4,2000,1,2451,M,G,6,N,P,P
11,2015,FORD,2004,3625,6,3000,1,118744,A,G,6,N,P,P
11,2015,CHEVROLET,2012,3375,8,6200,1,28365,M,G,6,N,P,P
1,2015,CHEVROLET,2008,5000,5,3700,3,59379,A,G,20,N,P,P
12,2015,OLDSMOBILE,2001,5350,6,4300,4,156171,A,G,20,N,P,P
3,2015,INFINITI,2011,0,6,3700,1,40644,A,G,6,N,P,P
3,2015,NISSAN,2007,5400,6,4000,3,1120068,A,G,20,N,P,P
9,2015,NISSAN,2012,3375,4,2500,1,61081,A,G,6,N,P,P
11,2015,NISSAN,2000,5000,6,3300,4,163017,A,G,20,N,P,P
1,2015,AUDI,2014,5622,6,3000,4,14729,A,G,20,N,P,P
7,2015,HONDA,2012,2750,4,1800,1,33738,A,G,6,N,P,P
2,2015,CHEVROLET,2014,0,4,2000,1,1645,A,D,6,N,P,P
6,2015,CHEVROLET,2000,4900,4,2200,3,144697,A,G,20,N,F,P
8,2015,TOYOTA,2000,6000,6,3400,3,147570,A,G,20,N,P,P
8,2015,VOLKSWAGEN,2003,3625,4,1800,1,152952,A,G,6,N,F,P
11,2015,TOYOTA,2012,4700,6,4000,3,22239,M,G,20,N,P,P
6,2015,MERCEDES-BENZ,2007,5300,6,3200,4,105071,A,D,20,N,P,P
9,2015,TOYOTA,2012,2750,4,1800,1,44256,A,G,6,N,P,P
2,2015,CHEVROLET,2007,6800,8,4800,3,63006,A,G,20,N,P,P
2,2015,SATURN,2005,4894,6,3500,4,145410,A,G,20,N,F,P
9,2015,FORD,1994,4250,6,4000,4,178070,A,G,11,N,P,P
1,2015,HONDA,2001,2750,4,1700,1,131699,A,G,6,N,P,P
2,2015,FORD,2006,9400,8,5400,7,157849,A,G,20,N,P,P
10,2015,VOLKSWAGEN,2011,3375,4,2000,2,65129,A,G,6,N,P,P
3,2015,CHEVROLET,2002,3375,6,3100,1,103943,A,G,6,N,P,P
3,2015,MAZDA,2009,3000,4,2000,1,61033,A,G,6,N,P,P
7,2015,TOYOTA,2013,4485,4,2500,4,24992,A,G,20,N,P,P
8,2015,CHEVROLET,2000,3750,6,3400,1,163735,A,G,6,N,P,P
12,2015,VOLKSWAGEN,2012,3125,4,2000,1,63051,M,G,6,N,P,P
4,2015,JEEP,1986,5000,6,2800,3,207755,A,G,10,N,F,P
7,2015,CHEVROLET,2004,3250,4,2200,1,79251,A,G,6,N,P,P
12,2015,INFINITI,1998,3500,6,3000,1,155304,A,G,6,N,F,P
7,2015,HONDA,2005,3375,4,2400,1,90578,A,G,6,N,P,P
9,2015,CHEVROLET,2004,3750,6,3400,1,211670,A,G,6,N,P,P
3,2015,TOYOTA,2003,3500,4,2400,1,173657,A,G,6,N,P,P
1,2015,HONDA,1994,3250,4,2200,1,156203,A,G,5,N,P,P
12,2015,TOYOTA,2008,5580,6,4000,4,118697,A,G,20,N,P,P
1,2015,FORD,2013,7350,6,3500,3,46558,A,G,20,N,P,P
3,2015,FORD,2005,9400,8,5400,3,86343,A,G,20,N,P,P
4,2015,CHEVROLET,2005,6250,8,5300,3,156414,A,G,20,N,P,P
6,2015,DODGE,2007,5600,6,3700,4,114689,A,G,20,N,P,P
10,2015,INFINITI,2004,3625,6,3500,1,76170,A,G,6,N,P,P
10,2015,INFINITI,2001,3750,6,3000,1,117010,A,G,6,N,F,F
10,2015,TOYOTA,2011,7200,8,5700,3,34644,A,G,20,N,P,P
4,2015,TOYOTA,2002,5600,6,3400,3,97776,A,G,20,N,P,P
6,2015,HONDA,2011,2750,4,1800,1,51132,A,G,6,N,P,P
7,2015,FORD,1981,2875,6,3300,1,33729,A,G,3,N,P,P
11,2015,CHEVROLET,2014,6900,6,4300,3,9008,A,G,20,N,P,P
10,2015,KIA,2014,0,4,1600,1,29482,A,G,6,N,P,P
4,2015,MAZDA,2012,2750,4,2000,1,23225,M,G,6,N,P,P
10,2015,BUICK,2003,3875,6,3800,1,125260,A,G,6,N,P,P
1,2015,CHEVROLET,1982,9800,8,7400,7,31868,A,G,18,N,P,P
11,2015,TOYOTA,2014,2750,4,1800,1,43335,A,G,6,N,P,P
1,2015,HONDA,2007,2750,4,1800,1,87453,A,G,6,N,P,P
8,2015,CHRYSLER,1996,5360,6,3800,5,106086,A,G,20,N,P,P
3,2015,DODGE,2011,6200,8,4700,3,73847,A,G,20,N,F,F
7,2015,HYUNDAI,2013,3625,4,2400,1,27713,A,G,6,N,P,P
8,2015,TOYOTA,2003,3941,4,2000,4,64995,A,G,20,N,P,P
8,2015,TOYOTA,2003,5100,6,3400,3,178721,A,G,20,N,P,P
8,2015,SUBARU,2001,3500,4,2500,2,218925,M,G,6,N,P,P
5,2015,DODGE,2007,6700,8,5700,3,94448,A,G,20,N,P,P
6,2015,FORD,2001,3625,6,3000,1,70752,A,G,6,N,P,P
4,2015,FORD,2013,5580,6,3500,4,56260,A,G,20,N,P,P
4,2015,DODGE,2010,0,6,3500,1,33257,A,G,6,N,P,P
6,2015,FORD,2000,6700,8,5400,4,207644,A,G,20,N,P,P
4,2015,FORD,2002,4281,4,2000,4,118585,M,G,20,N,P,P
1,2015,DODGE,2005,6600,8,5700,4,109681,A,G,20,N,P,P
3,2015,NISSAN,1998,3250,4,2400,1,193435,A,G,6,N,P,P
2,2015,TOYOTA,2010,6450,6,4000,4,125072,A,G,20,N,P,P
2,2015,NISSAN,2007,0,4,1600,1,119903,A,G,6,N,P,P
8,2015,HYUNDAI,2012,3625,4,2400,1,67828,A,G,6,N,P,P
12,2015,TOYOTA,2014,7200,8,5700,3,43137,A,G,20,N,P,P
9,2015,JEEP,2014,5500,6,3600,4,42370,A,G,20,N,P,P
11,2015,JEEP,2005,5600,6,3700,4,82227,A,G,20,N,P,P
9,2015,NISSAN,1995,3250,4,2400,1,115514,A,G,5,N,P,P
9,2015,VOLKSWAGEN,2005,3250,4,2000,1,83909,A,G,6,N,P,P
2,2015,CHEVROLET,2004,3750,6,3800,1,131737,A,G,6,N,P,P
3,2015,BMW,2009,6008,6,3000,4,50199,A,G,20,N,P,P
7,2015,MAZDA,2008,0,4,2300,1,74103,A,G,6,N,P,P
12,2015,FORD,2001,5560,6,4000,3,149247,A,G,20,N,P,P
7,2015,JEEP,2004,4250,8,4700,4,142189,A,G,20,N,P,P
1,2015,TOYOTA,2010,3000,4,2400,2,62450,A,G,6,N,P,P
5,2015,PONTIAC,2007,0,6,3500,1,110314,A,G,6,N,P,P
1,2015,HONDA,1998,3500,6,3000,1,133671,A,G,6,N,P,P
8,2015,TOYOTA,1999,3625,6,3400,3,166663,M,G,20,N,P,P
2,2015,SATURN,2001,3250,4,2200,1,69497,A,G,6,N,P,P
1,2015,CHEVROLET,2003,6500,8,4800,4,81938,A,G,20,N,P,P
11,2015,CHEVROLET,2012,9500,8,6000,7,75616,A,G,20,N,P,P
8,2015,JEEP,1997,5350,6,4000,4,208870,A,G,20,N,F,P
9,2015,TOYOTA,2014,3750,4,2500,1,25375,A,X,6,N,P,P
9,2015,NISSAN,2013,3375,4,2500,1,56284,A,G,6,N,P,P
2,2015,FORD,1996,4500,6,4000,4,140465,A,G,20,N,P,P
2,2015,BMW,2000,3500,6,2800,1,200535,M,G,6,N,F,P
3,2015,BUICK,2003,3625,6,3100,1,163623,A,G,6,N,P,P
8,2015,TOYOTA,2006,4250,6,3300,5,95277,A,G,20,N,P,P
5,2015,KIA,2010,3880,4,2000,4,45978,A,G,20,N,P,P
7,2015,CHRYSLER,2008,3500,4,2400,2,52022,A,G,6,N,P,P
7,2015,HONDA,1993,3125,4,2200,1,112227,A,G,5,N,F,P
11,2015,CHEVROLET,1986,3500,8,5700,1,80871,A,G,4,N,P,P
6,2015,TOYOTA,2003,4985,6,3000,4,71761,A,G,20,N,P,P
6,2015,FORD,1998,6000,8,4600,7,160945,A,G,20,N,F,P
11,2015,FORD,2003,3625,6,3000,1,67906,A,G,6,N,P,P
12,2015,MERCURY,1985,3625,8,5000,2,936,A,G,3,N,F,P
6,2015,FORD,2005,2875,4,2000,1,96978,A,G,6,N,P,P
2,2015,CHRYSLER,2003,5001,6,3300,5,215270,A,G,20,N,F,P
3,2015,JEEP,2008,4900,6,3600,4,98663,A,G,20,N,P,P
4,2015,DODGE,2001,5840,8,5900,3,129155,A,G,20,N,P,P
2,2015,TOYOTA,2002,2875,4,1800,1,99157,M,G,6,N,P,P
3,2015,DODGE,2006,8510,8,5700,3,48681,A,G,20,N,P,P
2,2015,NISSAN,2004,2875,4,1800,1,98374,A,G,6,N,P,P
3,2015,HYUNDAI,2008,3250,4,2000,1,81838,A,G,6,N,P,P
7,2015,CADILLAC,2014,5556,6,3600,4,2110,A,G,20,N,P,P
2,2015,GMC,2000,6000,6,4300,4,173979,A,G,20,N,P,P
7,2015,INFINITI,2006,0,6,3500,1,138013,A,G,6,N,P,P
6,2015,VOLVO,2004,4300,5,2500,4,128991,A,G,20,N,P,P
1,2015,CHEVROLET,2009,0,4,2400,1,117885,A,G,6,N,P,P
3,2015,FORD,2003,8800,8,6000,7,90909,A,D,20,N,P,P
6,2015,CHRYSLER,2001,5600,6,3800,5,239463,A,G,20,N,F,P
4,2015,HONDA,2004,3500,4,2400,4,135089,A,G,20,N,P,P
10,2015,FORD,2007,7700,8,5400,4,60414,A,G,20,N,P,P
7,2015,HONDA,2007,2750,4,1700,1,82421,A,G,6,N,P,P
5,2015,FORD,2000,6980,8,4600,4,175033,A,G,20,N,P,P
2,2015,DODGE,2008,0,4,2000,1,98022,A,G,6,N,P,P
5,2015,BUICK,2005,3875,6,3800,1,177824,A,G,6,N,F,P
3,2015,HONDA,1996,3250,4,2200,1,188142,A,G,6,N,F,F
4,2015,NISSAN,2011,0,4,1800,1,36151,A,G,6,N,P,P
2,2015,JEEP,1988,5100,6,4200,4,149240,A,G,10,N,F,P
11,2015,CHEVROLET,2015,4286,4,1400,4,2029,A,G,20,N,P,P
11,2015,TOYOTA,1999,3000,6,3400,3,130499,A,G,20,N,P,P
10,2015,CHEVROLET,1997,6100,8,5700,3,76079,A,G,20,N,P,P
12,2015,HONDA,2001,4165,4,2000,4,161019,A,G,20,N,F,F
5,2015,GMC,2004,6000,6,4200,4,143106,A,G,20,N,P,P
3,2015,TOYOTA,1998,4500,4,2000,4,104431,A,G,20,N,P,P
11,2015,CHEVROLET,2003,3000,4,2200,1,151880,A,G,6,N,P,P
6,2015,SUBARU,1997,3250,4,2500,1,125976,M,G,6,N,P,P
4,2015,VOLKSWAGEN,2005,3500,4,2000,1,139295,A,D,6,N,P,P
12,2015,DODGE,2004,6400,8,4700,4,143774,A,G,20,N,P,P
6,2015,CHEVROLET,2009,3750,6,3400,1,70065,A,G,6,N,P,P
9,2015,TOYOTA,2006,3000,4,1800,2,157997,A,G,6,N,P,P
8,2015,MITSUBISHI,1999,3125,4,2400,1,128991,A,G,6,N,P,P
5,2015,TOYOTA,2005,2750,4,1800,1,68369,A,G,6,N,P,P
6,2015,FORD,2005,3375,6,4000,1,117241,A,G,6,N,P,P
2,2015,CHEVROLET,2002,3750,6,3800,1,204199,A,G,6,N,F,F
5,2015,CHEVROLET,2014,0,4,1400,1,6722,A,G,6,N,P,P
6,2015,FORD,2006,9100,8,5400,6,78493,A,G,20,N,P,P
6,2015,LEXUS,2008,5265,6,3500,4,49737,A,G,20,N,P,P
9,2015,CHRYSLER,2006,3875,6,3500,1,143637,A,G,6,N,P,P
8,2015,MAZDA,1995,2625,4,1800,1,156348,M,G,5,N,F,F
1,2015,GMC,1998,4200,4,2200,3,179812,A,G,20,N,F,P
4,2015,BMW,2002,3500,6,3000,1,135953,A,G,6,N,F,P
8,2015,TOYOTA,1998,2750,4,1800,1,163443,A,G,6,N,P,P
3,2015,TOYOTA,2011,2750,4,1800,1,12298,M,G,6,N,P,P
11,2015,JEEP,2012,4575,4,2400,4,42143,A,G,20,N,P,P
6,2015,VOLKSWAGEN,2004,6493,6,3200,4,110613,A,G,20,N,P,P
5,2015,ACURA,2005,4250,6,3500,1,126541,A,G,6,N,P,P
5,2015,FORD,2006,6500,6,4200,3,92026,M,G,20,N,P,P
10,2015,TOYOTA,2006,3250,4,1500,1,148532,A,X,6,N,P,P
5,2015,CHEVROLET,2006,4240,4,2200,4,112699,A,G,20,N,P,P
3,2015,GMC,2004,6400,8,5300,3,86690,A,G,20,N,P,P
6,2015,FORD,1990,4900,6,2900,3,57467,M,G,10,N,P,P
9,2015,FORD,2006,3375,8,4600,1,129733,A,G,6,N,P,P
9,2015,FORD,2003,5880,6,4000,4,159822,A,G,20,N,P,P
11,2015,HYUNDAI,2015,0,6,3800,1,6339,M,G,6,N,P,P
7,2015,TOYOTA,1996,5100,6,3400,3,136098,M,G,20,N,P,P
10,2015,HYUNDAI,2008,5115,4,2700,4,79009,A,G,20,N,P,P
3,2015,HONDA,2009,2750,4,1800,1,79324,A,G,6,N,P,P
6,2015,CHRYSLER,2000,4500,6,3800,5,151727,A,G,20,N,P,P
9,2015,FORD,2009,5250,6,3500,4,85838,A,G,20,N,P,P
6,2015,GMC,2014,6000,8,5300,4,44580,A,G,20,N,P,P
1,2015,CHEVROLET,1999,8600,8,6000,3,67166,A,G,20,N,P,P
1,2015,FORD,2007,5300,6,3500,4,63821,A,G,20,N,P,P
7,2015,SUBARU,2014,0,4,2000,2,11648,A,G,6,N,F,P
5,2015,CHEVROLET,2004,8600,8,6000,6,58819,A,G,20,N,P,P
7,2015,CHEVROLET,1999,6400,8,4800,3,145862,A,G,20,N,P,P
3,2015,SATURN,2003,4001,4,2200,4,40844,M,G,20,N,F,F
9,2015,SATURN,1995,2625,4,1900,1,124624,M,G,5,N,P,P
7,2015,INFINITI,2008,0,6,3700,1,24719,A,G,6,N,P,P
3,2015,CHRYSLER,2007,3375,6,2700,1,107632,A,G,6,N,P,P
8,2015,DODGE,2015,5100,6,3600,4,8915,A,G,20,N,P,P
4,2015,GMC,1991,9200,8,5700,3,339347,A,G,19,N,P,P
2,2015,CHRYSLER,2008,3375,6,2700,1,88536,A,G,6,N,P,P
6,2015,INFINITI,2009,6000,8,5600,4,124682,A,G,20,N,P,P
11,2015,TOYOTA,2006,3750,6,3500,1,75772,A,G,6,N,P,P
2,2015,CHEVROLET,2005,7000,8,5300,3,206919,A,G,20,N,P,P
12,2015,DODGE,2002,6350,6,3700,3,204144,M,G,20,N,P,P
10,2015,HONDA,1994,2375,4,1600,1,223722,M,G,5,N,F,F
9,2015,SUBARU,2003,3875,4,2500,2,135162,M,G,6,N,P,P
8,2015,FORD,2006,5850,6,4000,4,42769,A,G,20,N,P,P
6,2015,TOYOTA,1999,3375,4,2200,1,127794,A,G,6,N,P,P
5,2015,OLDSMOBILE,2003,3250,4,2200,1,50762,A,G,6,N,P,P
9,2015,CADILLAC,2005,6008,8,4600,4,135019,A,G,20,N,P,P
5,2015,CHEVROLET,2006,10000,8,6000,6,155985,A,G,20,N,P,P
3,2015,HYUNDAI,2014,5071,4,2400,4,33561,A,G,20,N,P,P
9,2015,DODGE,2000,3250,4,2400,1,121054,A,G,6,N,P,P
5,2015,FORD,2012,3375,6,3700,1,72673,A,G,6,N,P,P
7,2015,FORD,2009,4800,4,2300,3,5209,A,G,20,N,P,P
1,2015,MITSUBISHI,1998,2500,4,1800,1,189528,M,G,6,N,P,P
8,2015,FORD,2003,4500,8,4600,1,363374,A,G,6,Y,P,P
2,2015,NISSAN,2006,4918,6,3500,4,71946,A,G,20,N,P,P
2,2015,DODGE,2013,0,4,2000,1,31294,A,G,6,N,P,P
9,2015,MITSUBISHI,2005,3625,4,2400,1,99361,A,G,6,N,P,P
8,2015,PONTIAC,2008,0,4,2400,1,66499,A,G,6,N,P,P
12,2015,CHEVROLET,1997,7100,6,4300,6,123900,A,G,20,N,P,P
8,2015,TOYOTA,2008,4750,8,5700,3,88202,A,G,20,N,P,P
12,2015,ACURA,2008,5952,6,3700,4,98455,A,G,20,N,P,P
10,2015,FORD,2002,5840,6,4000,4,80031,A,G,20,N,P,P
4,2015,INFINITI,2006,3750,6,3500,1,81116,A,G,6,N,P,P
2,2015,CHEVROLET,1987,4001,6,2800,4,196532,A,G,10,N,F,F
1,2015,TOYOTA,1998,5250,6,3400,4,144012,A,G,20,N,P,P
11,2015,NISSAN,2015,5400,6,4000,4,13251,A,G,20,N,P,P
4,2015,TOYOTA,2011,4535,4,2500,4,63376,A,G,20,N,P,P
7,2015,CADILLAC,2004,3875,6,3600,1,172243,A,G,6,N,F,P
8,2015,SCION,2012,2750,4,2400,2,24051,A,G,6,N,P,P
8,2015,HONDA,2007,2750,4,1700,1,67650,M,G,6,N,P,P
4,2015,CHEVROLET,2002,5000,8,5300,4,148720,A,G,20,N,F,P
10,2015,CHEVROLET,2012,0,8,6200,1,11669,A,G,6,N,F,P
10,2015,TOYOTA,2000,5600,6,3400,3,227191,A,G,20,N,P,P
4,2015,FORD,1997,6000,6,4200,3,176849,M,G,20,N,P,P
1,2015,MAZDA,2012,3000,4,2000,1,24685,M,G,6,N,P,P
3,2015,TOYOTA,2004,4250,4,2400,3,156850,A,G,20,N,P,P
9,2015,VOLKSWAGEN,2002,3250,4,1800,1,94612,M,G,6,N,P,P
4,2015,KIA,2010,3836,4,2000,4,48380,M,G,20,N,P,P
1,2015,JEEP,2006,6199,8,5700,4,102005,A,G,20,N,P,P
10,2015,FORD,2013,9001,8,6200,7,71714,A,G,20,N,P,P
1,2015,SUBARU,2013,4480,4,2500,4,19923,A,G,20,N,P,P
1,2015,MERCURY,2000,5100,6,4000,4,170492,A,G,20,N,P,P
6,2015,TOYOTA,2007,2750,4,1800,1,73814,A,G,6,N,P,P
4,2015,CHEVROLET,2008,0,4,2400,1,163559,A,G,6,N,P,P
5,2015,VOLKSWAGEN,2011,3250,5,2500,1,49006,A,G,6,N,P,P
11,2015,BMW,2015,4707,4,2000,4,18858,A,G,20,N,P,P
3,2015,FORD,2014,7050,6,3500,3,1229,A,G,20,N,P,P
7,2015,CHRYSLER,2002,3500,4,2400,2,184528,A,G,6,N,P,P
1,2015,CHEVROLET,2006,7500,8,6600,7,102071,A,D,20,N,P,P
1,2015,SATURN,1995,2625,4,1900,2,200473,A,G,5,N,P,P
5,2015,CHEVROLET,2004,3375,6,3500,1,199450,A,G,6,N,P,P
5,2015,PONTIAC,2008,0,6,3500,1,141670,A,G,6,N,P,P
7,2015,OLDSMOBILE,1992,3750,6,3800,1,140587,A,G,5,N,P,P
10,2015,GMC,2014,5202,6,3600,4,25598,A,G,20,N,P,P
10,2015,DODGE,2007,6010,6,3700,3,75765,A,G,20,N,P,P
12,2015,KIA,2008,3625,4,2400,1,148241,A,G,6,N,P,P
4,2015,FORD,2003,4740,6,4000,3,93009,A,G,20,N,P,P
11,2015,TOYOTA,2010,2750,4,1800,1,49170,M,G,6,N,P,P
9,2015,CHRYSLER,2013,0,6,3600,1,46279,A,G,6,N,P,P
3,2015,DODGE,2012,0,8,5700,1,37795,M,G,6,N,P,P
6,2015,MAZDA,2000,5077,6,2500,5,177576,A,G,20,N,P,P
2,2015,CHEVROLET,2007,6001,8,5300,3,70797,A,G,20,N,P,P
1,2015,HONDA,2003,4450,4,2400,4,203245,A,G,20,N,F,P
4,2015,FORD,2010,7400,8,5400,4,64730,A,G,20,N,P,P
5,2015,ACURA,2010,3750,6,3500,1,26627,A,G,6,N,P,P
9,2015,VOLVO,2013,5200,6,3200,4,25422,A,G,20,N,P,P
5,2015,HONDA,2008,3625,6,3500,1,83618,A,G,6,N,P,P
3,2015,CHEVROLET,1989,6200,8,5700,3,220828,A,G,16,N,P,P
5,2015,LEXUS,2010,0,6,3500,1,11081,A,G,6,N,P,P
3,2015,HYUNDAI,2003,3125,4,2000,1,154522,A,G,6,N,P,P
12,2015,LINCOLN,1985,4250,8,5000,1,70716,A,G,3,N,P,P
9,2015,LINCOLN,2014,0,6,3700,1,34869,A,G,6,N,F,P
7,2015,FORD,2005,5660,6,4000,4,37095,A,G,20,N,P,P
6,2015,HONDA,2009,4560,4,2400,4,29709,A,G,20,N,P,P
10,2015,FORD,2006,3625,6,3000,1,104369,A,G,6,N,P,P
7,2015,SUBARU,1998,3250,4,2500,2,161887,A,G,6,N,F,F
6,2015,OLDSMOBILE,2003,3250,6,3400,1,58525,A,G,6,N,P,P
7,2015,HYUNDAI,2011,5200,6,3500,4,97760,A,G,20,N,P,P
2,2015,FORD,2010,8001,8,5400,7,129209,A,G,20,N,F,P
4,2015,MITSUBISHI,2001,3375,6,3000,1,64140,A,G,6,N,P,P
2,2015,FORD,2013,0,4,1600,1,42465,A,G,6,N,P,P
5,2015,FORD,1998,6050,8,5400,3,126298,A,G,20,N,P,P
6,2015,FORD,1994,5000,8,5800,4,99991,A,G,11,N,P,P
3,2015,TOYOTA,2006,2750,4,1800,1,116924,A,G,6,N,P,P
2,2015,KIA,2008,0,6,2700,2,73777,A,G,6,N,P,P
3,2015,TOYOTA,1995,3000,6,3400,3,13690,A,G,11,N,P,P
9,2015,HONDA,2001,2750,4,1700,1,90166,A,G,6,N,P,P
10,2015,HONDA,2010,2750,4,1700,1,73248,A,G,6,N,P,P
1,2015,MAZDA,2008,0,4,2300,1,73979,A,G,6,N,P,P
10,2015,FORD,1995,6100,8,5000,3,196248,A,G,16,N,P,P
3,2015,CHRYSLER,2004,3500,4,2400,2,101450,A,G,6,N,P,P
4,2015,CHEVROLET,2010,3750,6,3500,1,134805,A,G,6,N,P,P
4,2015,CHRYSLER,2007,3375,4,2400,1,125447,A,G,6,N,P,P
8,2015,SATURN,1999,2625,4,1900,1,145654,A,G,6,N,F,P
7,2015,SUBARU,1995,3375,4,2200,2,208334,M,G,5,N,P,P
5,2015,BUICK,1992,3125,6,3300,1,53465,A,G,5,N,P,P
6,2015,FORD,2005,3375,8,4600,1,97819,M,G,6,N,P,P
6,2015,TOYOTA,1991,2875,4,2200,1,168706,M,G,5,N,F,P
8,2015,OLDSMOBILE,1997,3250,4,2200,1,127037,A,G,6,N,P,P
9,2015,FORD,2010,3375,6,4000,1,95560,A,G,6,N,P,P
2,2015,PONTIAC,1989,3375,8,5700,1,219951,A,G,4,N,P,P
7,2015,SCION,2005,2750,4,1500,2,107298,A,G,6,N,P,P
10,2015,HONDA,2012,2750,4,1800,1,44628,A,G,6,N,P,P
12,2015,HYUNDAI,2012,3125,4,2000,1,76790,A,G,6,N,P,P
11,2015,NISSAN,2004,3875,6,3500,1,233007,A,G,6,N,F,P
4,2015,CHEVROLET,2010,0,6,3500,1,63609,A,G,6,N,P,P
5,2015,CHEVROLET,2011,0,6,3600,1,64293,A,G,6,N,P,P
7,2015,NISSAN,2010,3375,6,3500,1,56982,A,G,6,N,P,P
3,2015,NISSAN,2009,5815,6,4000,3,36540,A,G,20,N,P,P
2,2015,VOLKSWAGEN,2006,3500,4,2000,1,104844,A,G,6,N,P,P
12,2015,DODGE,2003,6400,8,4700,4,117418,A,G,20,N,F,P
3,2015,HYUNDAI,2010,3625,4,2400,1,48912,A,G,6,N,P,P
9,2015,FORD,2011,2875,4,2000,1,77477,A,G,6,N,P,P
10,2015,JEEP,1995,5500,8,5200,4,65878,A,G,11,N,P,P
8,2015,FORD,2015,6120,6,3500,4,34712,A,G,20,N,P,P
9,2015,CHEVROLET,2005,5000,6,4200,4,131950,A,G,20,N,P,P
1,2015,FORD,2008,6020,6,4000,3,79821,A,G,20,N,P,P
3,2015,CHEVROLET,2000,4600,4,2300,3,82567,A,G,20,N,P,P
10,2015,FORD,2015,0,4,1600,1,10024,A,G,6,N,P,P
